category,folder_name,movie_name,year,relative_path,parse_status,note
原盘压制（华语）,大转折.挺进大别山.1996.1080p.WEB-DL.H264.AAC-HHWEB,大转折 挺进大别山,1996,原盘压制（华语）/大转折.挺进大别山.1996.1080p.WEB-DL.H264.AAC-HHWEB,OK,
原盘压制（华语）,天下无贼.2004.HDTV.720p.x264-LIHAO,天下无贼,2004,原盘压制（华语）/天下无贼.2004.HDTV.720p.x264-LIHAO,OK,
原盘压制（华语）,天台爱情.2013.BluRay.1080p.DTS.x264-CHD,天台爱情,2013,原盘压制（华语）/天台爱情.2013.BluRay.1080p.DTS.x264-CHD,OK,
原盘压制（华语）,天注定.2013.BluRay.1080p.DTS.x264-CHD-dydao.com,天注定,2013,原盘压制（华语）/天注定.2013.BluRay.1080p.DTS.x264-CHD-dydao.com,OK,
原盘压制（华语）,太极张三丰.1993.UHD.BluRay.2160p.2Audio.DTS-HD.MA.2.0.x265.10bit.DoVi-beAst,太极张三丰,1993,原盘压制（华语）/太极张三丰.1993.UHD.BluRay.2160p.2Audio.DTS-HD.MA.2.0.x265.10bit.DoVi-beAst,OK,
原盘压制（华语）,太阳照常升起.2007.CHINESE.1080p.BluRay.x264.DTS-FGT,太阳照常升起,2007,原盘压制（华语）/太阳照常升起.2007.CHINESE.1080p.BluRay.x264.DTS-FGT,OK,
原盘压制（华语）,失恋33天.2011.BluRay.1080p.DTS.x264-CHD,失恋33天,2011,原盘压制（华语）/失恋33天.2011.BluRay.1080p.DTS.x264-CHD,OK,
原盘压制（华语）,头文字D.2005.BluRay.1080p.x264.AC3.2Audios-CMCT,头文字D,2005,原盘压制（华语）/头文字D.2005.BluRay.1080p.x264.AC3.2Audios-CMCT,OK,
原盘压制（华语）,奇迹.笨小孩.2022.1080p.WEB-DL.AAC.H265-HDSWEB,奇迹 笨小孩,2022,原盘压制（华语）/奇迹.笨小孩.2022.1080p.WEB-DL.AAC.H265-HDSWEB,OK,
原盘压制（华语）,孤味.2020.1080p.NF.WEB-DL.DDP5.1.x264-MZABI,孤味,2020,原盘压制（华语）/孤味.2020.1080p.NF.WEB-DL.DDP5.1.x264-MZABI,OK,
原盘压制（华语）,孤注一掷.2023.2160p.DV.WEB-DL.H265.10bit.DDP5.1-PTerWEB,孤注一掷,2023,原盘压制（华语）/孤注一掷.2023.2160p.DV.WEB-DL.H265.10bit.DDP5.1-PTerWEB,OK,
原盘压制（华语）,宇宙探索编辑部.2021.2160p.WEB-DL.H265.10bit.DTS.5.1-GPTHD,宇宙探索编辑部,2021,原盘压制（华语）/宇宙探索编辑部.2021.2160p.WEB-DL.H265.10bit.DTS.5.1-GPTHD,OK,
原盘压制（华语）,宝贝计划.2006.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,宝贝计划,2006,原盘压制（华语）/宝贝计划.2006.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,家有喜事.1992.1080p.WEB-DL.H264,家有喜事,1992,原盘压制（华语）/家有喜事.1992.1080p.WEB-DL.H264,OK,
原盘压制（华语）,家有喜事.1997.1080p.WEB-DL.H264,家有喜事,1997,原盘压制（华语）/家有喜事.1997.1080p.WEB-DL.H264,OK,
原盘压制（华语）,寒战.2012.BluRay.1080p.2Audio.DTS-HD.MA.7.1.x265.10bit-BeiTai,寒战,2012,原盘压制（华语）/寒战.2012.BluRay.1080p.2Audio.DTS-HD.MA.7.1.x265.10bit-BeiTai,OK,
原盘压制（华语）,寒战2.2016.BluRay.1080p.2Audio.DTS-HD.MA.7.1.x265.10bit-BeiTai,寒战2,2016,原盘压制（华语）/寒战2.2016.BluRay.1080p.2Audio.DTS-HD.MA.7.1.x265.10bit-BeiTai,OK,
原盘压制（华语）,少年班.2015.CHINESE.1080p.WEBRip.x264.AAC2.0-FGT,少年班,2015,原盘压制（华语）/少年班.2015.CHINESE.1080p.WEBRip.x264.AAC2.0-FGT,OK,
原盘压制（华语）,少林寺.1982.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,少林寺,1982,原盘压制（华语）/少林寺.1982.UHD.BluRay.2160p.x265.10bit.DV.HDR.DTS-HD.MA.5.1.mUHD-FRDS,OK,
原盘压制（华语）,少林足球.2001.1080p.BluRay.x264.DTS-WiKi,少林足球,2001,原盘压制（华语）/少林足球.2001.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压制（华语）,山河故人.2015.1080p.BluRay.x264.DTS-WiKi,山河故人,2015,原盘压制（华语）/山河故人.2015.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压制（华语）,左耳.2015.720p.HDTV.x264-CMCTV,左耳,2015,原盘压制（华语）/左耳.2015.720p.HDTV.x264-CMCTV,OK,
原盘压制（华语）,平原上的夏洛克.2019.1080p.bluray.x264-micius,平原上的夏洛克,2019,原盘压制（华语）/平原上的夏洛克.2019.1080p.bluray.x264-micius,OK,
原盘压制（华语）,建党伟业.2011.BluRay.1080p.DTS.x264-CHD,建党伟业,2011,原盘压制（华语）/建党伟业.2011.BluRay.1080p.DTS.x264-CHD,OK,
原盘压制（华语）,建国大业.2009.BluRay.1080p.DTS.x264-CHD,建国大业,2009,原盘压制（华语）/建国大业.2009.BluRay.1080p.DTS.x264-CHD,OK,
原盘压制（华语）,开国大典.1989.2160p.WEB-DL.H265.10bit.HDR.DDP-LeagueWEB,开国大典,1989,原盘压制（华语）/开国大典.1989.2160p.WEB-DL.H265.10bit.HDR.DDP-LeagueWEB,OK,
原盘压制（华语）,影.2018.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-CTRLHD,影,2018,原盘压制（华语）/影.2018.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-CTRLHD,OK,
原盘压制（华语）,心花路放.2014.1080p.WEBrip.x265.10bit.AC3￡cXcY@FRDS,心花路放,2014,原盘压制（华语）/心花路放.2014.1080p.WEBrip.x265.10bit.AC3￡cXcY@FRDS,OK,
原盘压制（华语）,心迷宫.Deep.in.the.Heart.2014.2160p.HQ.WEB-DL.H265.AAC-DreamHD,心迷宫 Deep in the Heart,2014,原盘压制（华语）/心迷宫.Deep.in.the.Heart.2014.2160p.HQ.WEB-DL.H265.AAC-DreamHD,OK,
原盘压制（华语）,快餐车.1984.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,快餐车,1984,原盘压制（华语）/快餐车.1984.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,怒火.重案.2021.2160p.WEB-DL.DD+5.1.H265-HDSWEB,怒火 重案,2021,原盘压制（华语）/怒火.重案.2021.2160p.WEB-DL.DD+5.1.H265-HDSWEB,OK,
原盘压制（华语）,悬崖之上.2021.IMAX.2160p.WEB-DL.H265.HDR.DTS-GPTHD,悬崖之上,2021,原盘压制（华语）/悬崖之上.2021.IMAX.2160p.WEB-DL.H265.HDR.DTS-GPTHD,OK,
原盘压制（华语）,慈禧秘密生活.1995.1080p.BluRay.x265.10bit.2Audios.MNHD-FRDS,慈禧秘密生活,1995,原盘压制（华语）/慈禧秘密生活.1995.1080p.BluRay.x265.10bit.2Audios.MNHD-FRDS,OK,
原盘压制（华语）,戏台.2025.2160p.HQ.WEB-DL.H265.DV.60fps.DTS5.1-CHDWEB,戏台,2025,原盘压制（华语）/戏台.2025.2160p.HQ.WEB-DL.H265.DV.60fps.DTS5.1-CHDWEB,OK,
原盘压制（华语）,成龙电影合集.Jackie.Chan.package.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,成龙电影合集 Jackie Chan package,,原盘压制（华语）/成龙电影合集.Jackie.Chan.package.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,NEEDS_CHECK,年份未找到
原盘压制（华语）,我不是潘金莲.2016.CHINESE.1080p.BluRay.x264.DTS-FGT,我不是潘金莲,2016,原盘压制（华语）/我不是潘金莲.2016.CHINESE.1080p.BluRay.x264.DTS-FGT,OK,
原盘压制（华语）,我不是药神.2019.1080p.BluRay.x264-WiKi,我不是药神,2019,原盘压制（华语）/我不是药神.2019.1080p.BluRay.x264-WiKi,OK,
原盘压制（华语）,我们一起摇太阳.2024.2160p.60fps.V2.WEB-DL.HEVC.10bit.DTS5.1.6Audios-QHstudIo,我们一起摇太阳,2024,原盘压制（华语）/我们一起摇太阳.2024.2160p.60fps.V2.WEB-DL.HEVC.10bit.DTS5.1.6Audios-QHstudIo,OK,
原盘压制（华语）,我们诞生在中国.2016.1080P.X264.AAC.Mandarin.CHS.Mp4Ba,我们诞生在中国,2016,原盘压制（华语）/我们诞生在中国.2016.1080P.X264.AAC.Mandarin.CHS.Mp4Ba,OK,
原盘压制（华语）,我和我的家乡.2020.1080p.WEB-DL.X264,我和我的家乡,2020,原盘压制（华语）/我和我的家乡.2020.1080p.WEB-DL.X264,OK,
原盘压制（华语）,我和我的祖国.2019.WEB-DL.4k.H265.DD5.1.AAC-HDSWEB,我和我的祖国,2019,原盘压制（华语）/我和我的祖国.2019.WEB-DL.4k.H265.DD5.1.AAC-HDSWEB,OK,
原盘压制（华语）,我爱你！.2023.2160p.WEB-DL.H265.HDR.DDP5.1-DreamHD,我爱你！,2023,原盘压制（华语）/我爱你！.2023.2160p.WEB-DL.H265.HDR.DDP5.1-DreamHD,OK,
原盘压制（华语）,我的少女时代.2015.HD1080P.X264.AAC.Mandarin.CHS-ENG.Mp4Ba,我的少女时代,2015,原盘压制（华语）/我的少女时代.2015.HD1080P.X264.AAC.Mandarin.CHS-ENG.Mp4Ba,OK,
原盘压制（华语）,手机.2003.1080p.HDTV.H264.AAC-CHDTV,手机,2003,原盘压制（华语）/手机.2003.1080p.HDTV.H264.AAC-CHDTV,OK,
原盘压制（华语）,扫毒.2013.1080p.BluRay.x264.DTS-WiKi,扫毒,2013,原盘压制（华语）/扫毒.2013.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压制（华语）,扫毒2.天地对决.2019.1080p.BluRay.x264-WiKi,扫毒2 天地对决,2019,原盘压制（华语）/扫毒2.天地对决.2019.1080p.BluRay.x264-WiKi,OK,
原盘压制（华语）,扫毒3.人在天涯.2023.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-CTRLHD,扫毒3 人在天涯,2023,原盘压制（华语）/扫毒3.人在天涯.2023.2160p.BluRay.DoVi.x265.10bit.Atmos.TrueHD7.1-CTRLHD,OK,
原盘压制（华语）,扬名立万.2021.1080p.WEB-DL.AAC2.0.H264-HDSWEB,扬名立万,2021,原盘压制（华语）/扬名立万.2021.1080p.WEB-DL.AAC2.0.H264-HDSWEB,OK,
原盘压制（华语）,抓娃娃.2024.2160p.60fps.WEB-DL.HEVC.10bit.DDP5.1.6Audios-QHstudIo,抓娃娃,2024,原盘压制（华语）/抓娃娃.2024.2160p.60fps.WEB-DL.HEVC.10bit.DDP5.1.6Audios-QHstudIo,OK,
原盘压制（华语）,投名状.2007.BluRay.1080p.x264.DTS-WiKi,投名状,2007,原盘压制（华语）/投名状.2007.BluRay.1080p.x264.DTS-WiKi,OK,
原盘压制（华语）,拆弹专家.2017.1080p.BluRay.x264-WiKi,拆弹专家,2017,原盘压制（华语）/拆弹专家.2017.1080p.BluRay.x264-WiKi,OK,
原盘压制（华语）,捕风追影.2025.2160p.WEB-DL.60Fps.HQ.DoVi.H265.10bit.DTS5.1.2Audios-UBWEB,捕风追影,2025,原盘压制（华语）/捕风追影.2025.2160p.WEB-DL.60Fps.HQ.DoVi.H265.10bit.DTS5.1.2Audios-UBWEB,OK,
原盘压制（华语）,搜索.2012.CHINESE.1080p.BluRay.x264.DTS-FGT,搜索,2012,原盘压制（华语）/搜索.2012.CHINESE.1080p.BluRay.x264.DTS-FGT,OK,
原盘压制（华语）,摇啊摇，摇到外婆桥.1995.BlyRay.1080p.AC3.x264-CHD,摇啊摇，摇到外婆桥,1995,原盘压制（华语）/摇啊摇，摇到外婆桥.1995.BlyRay.1080p.AC3.x264-CHD,OK,
原盘压制（华语）,斗牛.2009.HDTV.720p.x264.AAC-iSCG,斗牛,2009,原盘压制（华语）/斗牛.2009.HDTV.720p.x264.AAC-iSCG,OK,
原盘压制（华语）,新宿事件.2009.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,新宿事件,2009,原盘压制（华语）/新宿事件.2009.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,新警察故事.2004.BluRay.1080p.x265.10bit.2Audio.DDP.5.1.MNHD-FRDS,新警察故事,2004,原盘压制（华语）/新警察故事.2004.BluRay.1080p.x265.10bit.2Audio.DDP.5.1.MNHD-FRDS,OK,
原盘压制（华语）,新龙门客栈.1992.1080p.BluRay.x264-GiMCHi[rarbg],新龙门客栈,1992,原盘压制（华语）/新龙门客栈.1992.1080p.BluRay.x264-GiMCHi[rarbg],OK,
原盘压制（华语）,方世玉.1993.UHD.BluRay.2160p.x265.10bit.DV.HDR.FLAC.mUHD-FRDS,方世玉,1993,原盘压制（华语）/方世玉.1993.UHD.BluRay.2160p.x265.10bit.DV.HDR.FLAC.mUHD-FRDS,OK,
原盘压制（华语）,方世玉续集.1993.UHD.BluRay.2160p.x265.10bit.DV.HDR.FLAC.mUHD-FRDS,方世玉续集,1993,原盘压制（华语）/方世玉续集.1993.UHD.BluRay.2160p.x265.10bit.DV.HDR.FLAC.mUHD-FRDS,OK,
原盘压制（华语）,无人区.2013.1080p.BluRay.x264.DTS-WiKi,无人区,2013,原盘压制（华语）/无人区.2013.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压制（华语）,无双.2018.2160p.WEB-DL.HEVC.10bit.DV.DDP5.1.Atmos.5Audios-QHstudIo,无双,2018,原盘压制（华语）/无双.2018.2160p.WEB-DL.HEVC.10bit.DV.DDP5.1.Atmos.5Audios-QHstudIo,OK,
原盘压制（华语）,无名.2023.1080p.BluRay.x265.10bit.DTS-CTRLHD,无名,2023,原盘压制（华语）/无名.2023.1080p.BluRay.x265.10bit.DTS-CTRLHD,OK,
原盘压制（华语）,无名之辈.2018.4K.HEVC.WEB-DL.AAC-HQC,无名之辈,2018,原盘压制（华语）/无名之辈.2018.4K.HEVC.WEB-DL.AAC-HQC,OK,
原盘压制（华语）,无声.2020.CHINESE.1080p.BluRay.x264.DD5.1-iKiW,无声,2020,原盘压制（华语）/无声.2020.CHINESE.1080p.BluRay.x264.DD5.1-iKiW,OK,
原盘压制（华语）,无问西东.2018.WEB-DL.4K.H264.AAC-TJUPT,无问西东,2018,原盘压制（华语）/无问西东.2018.WEB-DL.4K.H264.AAC-TJUPT,OK,
原盘压制（华语）,无间道(正序版)‎.2002-2003.HKG.UHD.Blu-ray.2160p.10bit.HDR.2Audio.TrueHD(Atmos).7.1.x265-beAst,无间道(正序版)‎,2002,原盘压制（华语）/无间道(正序版)‎.2002-2003.HKG.UHD.Blu-ray.2160p.10bit.HDR.2Audio.TrueHD(Atmos).7.1.x265-beAst,OK,
原盘压制（华语）,旺角卡门.1988.CHINESE.2160p.UHD.BluRay.x265.10bit.HDR.LPCM.2.0-RARBG,旺角卡门,1988,原盘压制（华语）/旺角卡门.1988.CHINESE.2160p.UHD.BluRay.x265.10bit.HDR.LPCM.2.0-RARBG,OK,
原盘压制（华语）,旺角监狱.2009.1080p.WEB-DL.H264.AAC-MOMOWEB,旺角监狱,2009,原盘压制（华语）/旺角监狱.2009.1080p.WEB-DL.H264.AAC-MOMOWEB,OK,
原盘压制（华语）,旺角黑夜.2004.BluRay.1080p.DTS.2Audio.x264-CHD,旺角黑夜,2004,原盘压制（华语）/旺角黑夜.2004.BluRay.1080p.DTS.2Audio.x264-CHD,OK,
原盘压制（华语）,春光乍泄.1997.Bluray.1080p.x265.AAC(5.1).GREENOTEA,春光乍泄,1997,原盘压制（华语）/春光乍泄.1997.Bluray.1080p.x265.AAC(5.1).GREENOTEA,OK,
原盘压制（华语）,春娇与志明.2012.1080p.bluray.x264-regret,春娇与志明,2012,原盘压制（华语）/春娇与志明.2012.1080p.bluray.x264-regret,OK,
原盘压制（华语）,智取威虎山.2014.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG,智取威虎山,2014,原盘压制（华语）/智取威虎山.2014.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG,OK,
原盘压制（华语）,暗战.1999.CHINESE.1080p.BluRay.x264-WiKi,暗战,1999,原盘压制（华语）/暗战.1999.CHINESE.1080p.BluRay.x264-WiKi,OK,
原盘压制（华语）,暴裂无声.2017.2160p.HQ.WEB-DL.H265.60fps.AAC-DreamHD,暴裂无声,2017,原盘压制（华语）/暴裂无声.2017.2160p.HQ.WEB-DL.H265.60fps.AAC-DreamHD,OK,
原盘压制（华语）,末代皇帝.1987.BluRay.1080p.x265.10bit.2Audios.MNHD-FRDS,末代皇帝,1987,原盘压制（华语）/末代皇帝.1987.BluRay.1080p.x265.10bit.2Audios.MNHD-FRDS,OK,
原盘压制（华语）,朱同在三年级丢失了超能力.2024.2160p.HQ.WEB-DL.H265.DDP5.1-ADWeb,朱同在三年级丢失了超能力,2024,原盘压制（华语）/朱同在三年级丢失了超能力.2024.2160p.HQ.WEB-DL.H265.DDP5.1-ADWeb,OK,
原盘压制（华语）,杀生.2012.720p.HDTV.x264-NGB,杀生,2012,原盘压制（华语）/杀生.2012.720p.HDTV.x264-NGB,OK,
原盘压制（华语）,杜拉拉升职记.2010.BluRay.1080p.DTS.x264-CHD,杜拉拉升职记,2010,原盘压制（华语）/杜拉拉升职记.2010.BluRay.1080p.DTS.x264-CHD,OK,
原盘压制（华语）,来电狂想.2018.1080p.WEB-DL.H264.AAC-TJUPT,来电狂想,2018,原盘压制（华语）/来电狂想.2018.1080p.WEB-DL.H264.AAC-TJUPT,OK,
原盘压制（华语）,来福大酒店.2024.2160p.WEB-DL.H265.10bit.DV.DDP5.1-GPTHD,来福大酒店,2024,原盘压制（华语）/来福大酒店.2024.2160p.WEB-DL.H265.10bit.DV.DDP5.1-GPTHD,OK,
原盘压制（华语）,枪王之王.2010.BluRay.1080p.DTS.2Audio.x264-CHD,枪王之王,2010,原盘压制（华语）/枪王之王.2010.BluRay.1080p.DTS.2Audio.x264-CHD,OK,
原盘压制（华语）,武侠.2011.1080p.BluRay.x264,武侠,2011,原盘压制（华语）/武侠.2011.1080p.BluRay.x264,OK,
原盘压制（华语）,毒蛇律师.2023.2160p.WEB-DL.H265.60fps.DTS5.1.2Audio-DreamHD,毒蛇律师,2023,原盘压制（华语）/毒蛇律师.2023.2160p.WEB-DL.H265.60fps.DTS5.1.2Audio-DreamHD,OK,
原盘压制（华语）,毕正明的证明.2025.2160p.WEB-DL.60Fps.HDRVivid.H265.10bit.DDP5.1-UBWEB,毕正明的证明,2025,原盘压制（华语）/毕正明的证明.2025.2160p.WEB-DL.60Fps.HDRVivid.H265.10bit.DDP5.1-UBWEB,OK,
原盘压制（华语）,沐浴之王.Bath.Buddy.2020.2160p.WEB-DL.H265.AAC-OurTV,沐浴之王 Bath Buddy,2020,原盘压制（华语）/沐浴之王.Bath.Buddy.2020.2160p.WEB-DL.H265.AAC-OurTV,OK,
原盘压制（华语）,没有一顿火锅解决不了的事.2024.2160p.60fps.WEB-DL.HEVC.10bit.DTS5.1.5Audios-QHstudIo,没有一顿火锅解决不了的事,2024,原盘压制（华语）/没有一顿火锅解决不了的事.2024.2160p.60fps.WEB-DL.HEVC.10bit.DTS5.1.5Audios-QHstudIo,OK,
原盘压制（华语）,河边的错误.2023.2160p.WEB-DL.HQ.H265.10bit.DTS5.1-UBWEB,河边的错误,2023,原盘压制（华语）/河边的错误.2023.2160p.WEB-DL.HQ.H265.10bit.DTS5.1-UBWEB,OK,
原盘压制（华语）,活着.1994.JPN.BluRay.1080p.x265.10bit.MNHD-FRDS,活着,1994,原盘压制（华语）/活着.1994.JPN.BluRay.1080p.x265.10bit.MNHD-FRDS,OK,
原盘压制（华语）,流浪地球.2019.UHD.BluRay.2160p.x265.10bit.DV.HDR.TrueHD.7.1.mUHD-FRDS,流浪地球,2019,原盘压制（华语）/流浪地球.2019.UHD.BluRay.2160p.x265.10bit.DV.HDR.TrueHD.7.1.mUHD-FRDS,OK,
原盘压制（华语）,流浪地球2.2023.UHD.BluRay.2160p.x265.10bit.DoVi.2Audio.mUHD-FRDS,流浪地球2,2023,原盘压制（华语）/流浪地球2.2023.UHD.BluRay.2160p.x265.10bit.DoVi.2Audio.mUHD-FRDS,OK,
原盘压制（华语）,浪漫樱花.2001.HDTV.720p.x264.AC3-CnSCG[国语无字2.1G],浪漫樱花,2001,原盘压制（华语）/浪漫樱花.2001.HDTV.720p.x264.AC3-CnSCG[国语无字2.1G],OK,
原盘压制（华语）,消失的她.2022.60FPS.2160p.WEB-DL.H265.10bit.DDP5.1.Atmos-GPTHD,消失的她,2022,原盘压制（华语）/消失的她.2022.60FPS.2160p.WEB-DL.H265.10bit.DDP5.1.Atmos-GPTHD,OK,
原盘压制（华语）,满城尽带黄金甲.2006.CHINESE.1080p.BluRay.x264.DTS-FGT,满城尽带黄金甲,2006,原盘压制（华语）/满城尽带黄金甲.2006.CHINESE.1080p.BluRay.x264.DTS-FGT,OK,
原盘压制（华语）,满江红.2023.60fps.2160p.WEB-DL.AAC2.0.H.265-HDSWEB,满江红,2023,原盘压制（华语）/满江红.2023.60fps.2160p.WEB-DL.AAC2.0.H.265-HDSWEB,OK,
原盘压制（华语）,满清十大酷刑.1994.Bluray.1080p.DTS-HDMA1.0.x264-NukeHD,满清十大酷刑,1994,原盘压制（华语）/满清十大酷刑.1994.Bluray.1080p.DTS-HDMA1.0.x264-NukeHD,OK,
原盘压制（华语）,火锅英雄.2016.1080P.X264.AAC.Mandarin.CHS-ENG.Mp4Ba,火锅英雄,2016,原盘压制（华语）/火锅英雄.2016.1080P.X264.AAC.Mandarin.CHS-ENG.Mp4Ba,OK,
原盘压制（华语）,烈日灼心.2015.1080P.X264.AAC.Mandarin.CHS.Mp4Ba,烈日灼心,2015,原盘压制（华语）/烈日灼心.2015.1080P.X264.AAC.Mandarin.CHS.Mp4Ba,OK,
原盘压制（华语）,热辣滚烫.2024.2160p.60fps.WEB-DL.HEVC.10bit.DTS5.1.6Audios-QHstudIo,热辣滚烫,2024,原盘压制（华语）/热辣滚烫.2024.2160p.60fps.WEB-DL.HEVC.10bit.DTS5.1.6Audios-QHstudIo,OK,
原盘压制（华语）,煎饼侠.2015.CHINESE.1080p.WEBRip.x264.AAC2.0-FGT,煎饼侠,2015,原盘压制（华语）/煎饼侠.2015.CHINESE.1080p.WEBRip.x264.AAC2.0-FGT,OK,
原盘压制（华语）,爱情神话.2021.60FPS.2160p.WEB-DL.DDP5.1.AAC2.0.H264-HDSWEB[PianYuan],爱情神话,2021,原盘压制（华语）/爱情神话.2021.60FPS.2160p.WEB-DL.DDP5.1.AAC2.0.H264-HDSWEB[PianYuan],OK,
原盘压制（华语）,牯岭街少年杀人事件.1991.Bluray.1080p.x265.AAC.GREENOTEA,牯岭街少年杀人事件,1991,原盘压制（华语）/牯岭街少年杀人事件.1991.Bluray.1080p.x265.AAC.GREENOTEA,OK,
原盘压制（华语）,狗十三.2013.4K.HEVC.WEB-DL.AAC-HQC,狗十三,2013,原盘压制（华语）/狗十三.2013.4K.HEVC.WEB-DL.AAC-HQC,OK,
原盘压制（华语）,狙击手.2022.60fps.2160p.WEB-DL.DDP5.1.AAC.H265-HDSWEB,狙击手,2022,原盘压制（华语）/狙击手.2022.60fps.2160p.WEB-DL.DDP5.1.AAC.H265-HDSWEB,OK,
原盘压制（华语）,独行月球.2022.2160p.HQ.60FPS.WEB-DL.H265.DTS-GPTHD,独行月球,2022,原盘压制（华语）/独行月球.2022.2160p.HQ.60FPS.WEB-DL.H265.DTS-GPTHD,OK,
原盘压制（华语）,玉蒲团.偷情宝鉴.1991.1080p.BluRay.x264-aBD,玉蒲团 偷情宝鉴,1991,原盘压制（华语）/玉蒲团.偷情宝鉴.1991.1080p.BluRay.x264-aBD,OK,
原盘压制（华语）,玻璃樽.1999.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,玻璃樽,1999,原盘压制（华语）/玻璃樽.1999.BluRay.1080p.x265.10bit.2Audio.MNHD-FRDS,OK,
原盘压制（华语）,甲方乙方.1997.1080p.BluRay.x264-KaKa[rarbg],甲方乙方,1997,原盘压制（华语）/甲方乙方.1997.1080p.BluRay.x264-KaKa[rarbg],OK,
原盘压制（华语）,疯狂的外星人.2019.CHINESE.1080p.WEBRip.AAC2.0.x264-NOGRP,疯狂的外星人,2019,原盘压制（华语）/疯狂的外星人.2019.CHINESE.1080p.WEBRip.AAC2.0.x264-NOGRP,OK,
原盘压制（华语）,疯狂的石头.2006.1080p.x265.AAC(5.1).GREENOTEA,疯狂的石头,2006,原盘压制（华语）/疯狂的石头.2006.1080p.x265.AAC(5.1).GREENOTEA,OK,
原盘压制（华语）,疯狂的赛车.2009.BluRay.1080p.x264.DTS-NowYS,疯狂的赛车,2009,原盘压制（华语）/疯狂的赛车.2009.BluRay.1080p.x264.DTS-NowYS,OK,
原盘压制（华语）,白日焰火.2014.1080p.BluRay.x264.DTS-WiKi,白日焰火,2014,原盘压制（华语）/白日焰火.2014.1080p.BluRay.x264.DTS-WiKi,OK,
原盘压制（华语）,目击者之追凶.2017.1080p.BluRay.x264.DTS-WiKi.mkv,目击者之追凶,2017,原盘压制（华语）/目击者之追凶.2017.1080p.BluRay.x264.DTS-WiKi.mkv,OK,
原盘压制（华语）,盲井.2003.1080p.DVDrip.x265.AC3￡cXcY@FRDS,盲井,2003,原盘压制（华语）/盲井.2003.1080p.DVDrip.x265.AC3￡cXcY@FRDS,OK,
原盘压制（华语）,盲山.2007.1080p.DVDrip.x265.AC3￡cXcY@FRDS,盲山,2007,原盘压制（华语）/盲山.2007.1080p.DVDrip.x265.AC3￡cXcY@FRDS,OK,
原盘压制（华语）,盲探.2013.BluRay.1080p.DTS.2Audio.x264-CHD,盲探,2013,原盘压制（华语）/盲探.2013.BluRay.1080p.DTS.2Audio.x264-CHD,OK,
原盘压制（华语）,硬汉.2008.BluRay.1080p.x265.10bit.MNHD-FRDS,硬汉,2008,原盘压制（华语）/硬汉.2008.BluRay.1080p.x265.10bit.MNHD-FRDS,OK,
原盘压制（华语）,祖宗十九代.2018.4K.WEB-DL.HEVC&AVC.AAC-HQC,祖宗十九代,2018,原盘压制（华语）/祖宗十九代.2018.4K.WEB-DL.HEVC&AVC.AAC-HQC,OK,
原盘压制（华语）,私人订制.2013.2160p.HQ.WEB-DL.H265.60fps.AAC-DreamHD,私人订制,2013,原盘压制（华语）/私人订制.2013.2160p.HQ.WEB-DL.H265.60fps.AAC-DreamHD,OK,
原盘压制（华语）,第二十条.2024.2160p.WEB-DL.HEVC.10bit.DV.DTS5.1.6Audios-QHstudIo,第二十条,2024,原盘压制（华语）/第二十条.2024.2160p.WEB-DL.HEVC.10bit.DV.DTS5.1.6Audios-QHstudIo,OK,
原盘压制（华语）,红毯先生.2024.1080p.NowE.WEB-DL.AAC2.0.H.264-CHDWEB,红毯先生,2024,原盘压制（华语）/红毯先生.2024.1080p.NowE.WEB-DL.AAC2.0.H.264-CHDWEB,OK,
原盘压制（华语）,红海行动.2018.WEB-DL.4K.X264.AAC.Mandarin.CHS.HQC,红海行动,2018,原盘压制（华语）/红海行动.2018.WEB-DL.4K.X264.AAC.Mandarin.CHS.HQC,OK,
原盘压制（华语）,红番区.1995.BluRay.1080p.x265.10bit.3Audio.MNHD-FRDS,红番区,1995,原盘压制（华语）/红番区.1995.BluRay.1080p.x265.10bit.3Audio.MNHD-FRDS,OK,
原盘压制（华语）,纵横四海.1991.BluRay.1080p.x265.10bit.2Audios.MNHD-FRDS,纵横四海,1991,原盘压制（华语）/纵横四海.1991.BluRay.1080p.x265.10bit.2Audios.MNHD-FRDS,OK,
